aid,dt.published,dt.funded,donation,donor,title,journalist,donation.med,donation.mean,donation.min,donation.max,donation.p25,donation.p75,n.images,n.words,url.article,url.detail,n.donor.indiv,n.donor.indiv.male,n.donor.indiv.female,n.fb.like,n.fb.share,n.fb.comment,n.fb.total,tle.count,f.tle.有捐款幫助的想法,f.tle.不忍觀看.想要迴避,f.tle.不舒服,f.tle.沮喪.無力,f.tle.難過,f.tle.同情,f.tle.可憐,f.tle.生活艱苦.極需幫助,tleximg.count,f.tleximg.有捐款幫助的想法,f.tleximg.不忍觀看.想要迴避,f.tleximg.誠實,f.tleximg.不舒服,f.tleximg.沮喪.無力,f.tleximg.難過,f.tleximg.同情,f.tleximg.可憐,f.tleximg.可信任,f.tleximg.生活艱苦.極需幫助,f.tleximg.吸引力,f.tleximg.體型,f.meta.reporter.記者1,f.meta.reporter.記者2,f.meta.reporter.記者3,f.meta.reporter.記者4,f.meta.reporter.記者5,f.meta.reporter.記者6,f.meta.reporter.記者7,f.meta.reporter.記者8,dt.published.monthday,dt.published.weekday,f.meta.day.of.week.Fri,f.meta.day.of.week.Mon,f.meta.day.of.week.Sun,f.meta.day.of.week.Thu,f.meta.day.of.week.Tue,f.meta.day.of.week.Wed,f.meta.word.count,f.meta.word.count.scale,f.meta.image.count,dt.published.month,f.meta.month.Apr,f.meta.month.Aug,f.meta.month.Dec,f.meta.month.Feb,f.meta.month.Jan,f.meta.month.Jul,f.meta.month.Jun,f.meta.month.Mar,f.meta.month.May,f.meta.month.Nov,f.meta.month.Oct,f.meta.month.Sep,day.from.start,donor.org,donation.org,donation.med.org,donation.mean.org,f.any.adult.condition,f.any.adult.disability,f.any.adult.disease,f.any.adult.event,f.any.adult.habit,f.any.child.condition,f.any.child.disability,f.any.child.disease,f.any.child.event,f.any.child.habit,f.any.child_infant.condition,f.any.child_infant.disability,f.any.child_infant.disease,f.any.child_infant.event,f.any.child_infant.habit,f.any.condition.受家人看護,f.any.condition.固定回診,f.any.condition.在外成家或工作,f.any.condition.失聯,f.any.condition.有穩定工作,f.any.condition.植物人,f.any.condition.死亡,f.any.condition.無穩定工作,f.any.condition.現正住院,f.any.condition.看護家人,f.any.condition.臥病在家,f.any.condition.身體癱瘓,f.any.dead.adult,f.any.dead.child,f.any.dead.child_infant,f.any.dead.elder,f.any.dead.elder_adult,f.any.dead.infant,f.any.disability.味覺,f.any.disability.嗅覺,f.any.disability.智能,f.any.disability.皮膚,f.any.disability.精神,f.any.disability.聽覺,f.any.disability.肢體,f.any.disability.視覺,f.any.disability.言語,f.any.disease.呼吸道,f.any.disease.失智,f.any.disease.心血管,f.any.disease.炎,f.any.disease.癌,f.any.disease.精神,f.any.disease.糖尿病,f.any.disease.肝,f.any.disease.脊椎,f.any.disease.腎,f.any.disease.腦,f.any.disease.關節,f.any.disease.鬱,f.any.elder_adult.condition,f.any.elder_adult.disability,f.any.elder_adult.disease,f.any.elder_adult.event,f.any.elder_adult.habit,f.any.elder.condition,f.any.elder.disability,f.any.elder.disease,f.any.elder.event,f.any.elder.habit,f.any.event.人為事故,f.any.event.債務,f.any.event.入獄,f.any.event.喪偶,f.any.event.天然災害,f.any.event.失業,f.any.event.婚變,f.any.event.家暴,f.any.event.急性病症,f.any.event.意外事故,f.any.event.慢性病症,f.any.event.自殺,f.any.event.輟學,f.any.event.遺傳病症,f.any.event.離婚,f.any.habit.吃檳榔,f.any.habit.吸毒,f.any.habit.喝酒,f.any.habit.抽菸,f.any.habit.賭博,f.any.habit.過勞,f.any.infant.condition,f.any.infant.disability,f.any.infant.disease,f.any.infant.event,f.any.infant.habit,f.any.student,f.any.subsidized,f.any.零工,f.subject.condition.受家人看護,f.subject.condition.固定回診,f.subject.condition.在外成家或工作,f.subject.condition.失聯,f.subject.condition.有穩定工作,f.subject.condition.植物人,f.subject.condition.死亡,f.subject.condition.無穩定工作,f.subject.condition.現正住院,f.subject.condition.看護家人,f.subject.condition.臥病在家,f.subject.condition.身體癱瘓,f.subject.disability.味覺,f.subject.disability.嗅覺,f.subject.disability.智能,f.subject.disability.皮膚,f.subject.disability.精神,f.subject.disability.聽覺,f.subject.disability.肢體,f.subject.disability.視覺,f.subject.disability.言語,f.subject.disease.呼吸道,f.subject.disease.失智,f.subject.disease.心血管,f.subject.disease.炎,f.subject.disease.癌,f.subject.disease.精神,f.subject.disease.糖尿病,f.subject.disease.肝,f.subject.disease.脊椎,f.subject.disease.腎,f.subject.disease.腦,f.subject.disease.關節,f.subject.disease.鬱,f.subject.event.人為事故,f.subject.event.債務,f.subject.event.入獄,f.subject.event.喪偶,f.subject.event.天然災害,f.subject.event.失業,f.subject.event.婚變,f.subject.event.家暴,f.subject.event.急性病症,f.subject.event.意外事故,f.subject.event.慢性病症,f.subject.event.自殺,f.subject.event.輟學,f.subject.event.遺傳病症,f.subject.event.離婚,f.subject.gender,f.subject.habit.吃檳榔,f.subject.habit.吸毒,f.subject.habit.喝酒,f.subject.habit.抽菸,f.subject.habit.賭博,f.subject.habit.過勞,f.subject.student,f.subject.subsidized,f.subject.零工,f.age.max,f.age.min,f.all.dead.adult,f.all.dead.child,f.all.dead.child_infant,f.all.dead.elder,f.all.dead.elder_adult,f.all.dead.infant,f.finance.below.poverty.line,f.finance.income.source,f.count.adult,f.count.adult.female,f.count.adult.male,f.count.child,f.count.child.female,f.count.child_infant,f.count.child_infant.female,f.count.child_infant.male,f.count.child.male,f.count.elder,f.count.elder_adult,f.count.elder_adult.female,f.count.elder_adult.male,f.count.elder.female,f.count.elder.male,f.count.female,f.count.infant,f.count.infant.female,f.count.infant.male,f.count.male,f.count.members,f.count.minority,f.count.minority.female,f.count.minority.male,f.count.student,f.ratio.adult,f.ratio.adult.female,f.ratio.adult.male,f.ratio.child,f.ratio.child.female,f.ratio.child_infant,f.ratio.child_infant.female,f.ratio.child_infant.male,f.ratio.child.male,f.ratio.elder,f.ratio.elder_adult,f.ratio.elder_adult.female,f.ratio.elder_adult.male,f.ratio.elder.female,f.ratio.elder.male,f.ratio.female,f.ratio.infant,f.ratio.infant.female,f.ratio.infant.male,f.ratio.male,f.ratio.minority,f.ratio.minority.female,f.ratio.minority.male,f.ratio.student,relation.all,f.relation.any.divorce,f.relation.any.kids,f.relation.any.kids.dead,f.relation.any.marriage,f.relation.any.parents.alive,f.relation.any.sibilings,f.relation.both.parents.alive,f.relation.has.adoption,f.relation.has.divorce,f.relation.has.grandparenting,f.relation.is.cohabitation,relation.others,relation.subject,subject.age,f.subject.age.L1_3_40,f.subject.age.L2_41_48,f.subject.age.L3_49_92,f.subject.gender.age.F_L1_3_40,f.subject.gender.age.F_L2_41_48,f.subject.gender.age.F_L3_49_92,f.subject.gender.age.M_L1_3_40,f.subject.gender.age.M_L2_41_48,f.subject.gender.age.M_L3_49_92,f.subject.marital.status.lose.married,f.subject.marital.status.married,f.subject.marital.status.NA.,f.subject.marital.status.unmarried,f.finance.income.level.L1_300_9600,f.finance.income.level.L2_9650_18000,f.finance.income.level.L3_18200_100000,f.finance.income.level.NA,f.finance.expense.level.L1_40_7000,f.finance.expense.level.L2_7200_14500,f.finance.expense.level.L3_14700_200000,f.finance.expense.level.NA,rank,dep
A1866,2009-05-05,2009-06-09,465263.807717341,698.32183629647,恐活不過2年 癌父憂6歲女,記者4,346.763834292198,660.566714063171,2,15000,100,600,2,853,http://www.appledaily.com.tw/appledaily/article/headline/20090505/31599627,http://www.appledaily.com.tw/charity/projdetail/proj/A1866,523,355,168,0,0,0,0,3,4.33,4.33,4,4.67,5.33,5.67,6,5,5,5.2,3.2,5.8,3,4.8,5.2,5.6,5.6,5.8,5.2,4.8,3.4,0,0,0,1,0,0,0,0,5,Tue,0,0,0,0,1,0,853,2.93094903116752,2,May,0,0,0,0,0,0,0,0,1,0,0,0,490,619,374225,300,604.563812600969,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,6,0,0,0,0,0,0,0,0,4,0,2,0,0,3,0,0,0,0,4,0,2,0,0,0,3,0,0,2,1,3,0,0,0,0.571428571428571,0,0.285714285714286,0,0,0.428571428571429,0,0,0,0,0.571428571428571,0,0.285714285714286,0,0,0,0.428571428571429,0,0,0.285714285714286,0.428571428571429,0,0,0,兄弟姊妹;生育;結婚,0,0,0,0,1,0,0,0,0,0,0,兄弟姊妹;生育;結婚,生育,24,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,637,2
A2159,2010-05-06,2010-06-08,519359.028130989,698.247969965022,扛家長子成植物人 4口失依,記者4,363.705736854235,746.3054125047,2,20000,100,1000,3,1675,http://www.appledaily.com.tw/appledaily/article/headline/20100506/32489873,http://www.appledaily.com.tw/charity/projdetail/proj/A2159,567,347,220,0,1,1,2,3,3.67,1,1.33,2,3.33,4.33,4,4,3,3,1.33,3.67,1,1.33,2.33,4,5,3.67,5.33,3.33,4,0,0,0,1,0,0,0,0,6,Thu,0,0,0,1,0,0,1675,3.22401481137286,3,May,0,0,0,0,0,0,0,0,1,0,0,0,856,675,492677,350,729.891851851852,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,51,51,0,0,0,0,0,0,1,1,5,0,2,0,0,0,0,0,0,2,7,0,3,0,1,0,0,0,0,3,3,0,0,0,0,0.714285714285714,0,0.285714285714286,0,0,0,0,0,0,0.285714285714286,1,0,0.428571428571429,0,0.142857142857143,0,0,0,0,0.428571428571429,0,0,0,0,生育;結婚,0,1,0,1,1,0,0,0,0,0,0,結婚,生育;結婚,76,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,638,2
A2521,2011-07-19,2011-08-21,472328.060266484,697.989971824296,盲女洗腎 難養罹病雙親,記者6,474.054084462799,673.562756090678,1,20000,100,1000,1,849,http://www.appledaily.com.tw/appledaily/article/headline/20110719/33535995,http://www.appledaily.com.tw/charity/projdetail/proj/A2521,629,371,258,0,0,0,0,4,5.25,3,2.75,4,4.5,5.25,5.5,5.75,2,5,4,4.5,5,5,5,5.5,5,5,5.5,3.5,4.5,0,0,0,0,0,1,0,0,19,Tue,0,0,0,0,1,0,849,2.92890769024395,1,Jul,0,0,0,0,0,1,0,0,0,0,0,0,1295,742,522839,500,704.634770889488,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0.666666666666667,1,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0.333333333333333,0,0,0,0,生育;結婚,0,0,0,0,1,0,0,0,0,0,0,結婚,生育,28,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,639,2
A2792,2012-06-12,2012-07-18,511340.293917004,697.584775040016,8歲女擠鐵皮屋 顧憨父,記者6,444.337925836871,715.792865713927,1,20000,100,1000,3,817,http://www.appledaily.com.tw/appledaily/article/headline/20120612/34292841,http://www.appledaily.com.tw/charity/projdetail/proj/A2792,677,418,259,34,12,4,50,3,6.33,4,4,4.67,5,6,6,6,7,4.57,2.71,4.57,2.71,3.43,4.71,5.14,5,4.57,5.43,4.86,3.57,0,0,0,0,0,1,0,0,12,Tue,0,0,0,0,1,0,817,2.91222205653242,3,Jun,0,0,0,0,0,0,1,0,0,0,0,0,1624,792,619702,500,782.45202020202,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,8,0,0,0,0,0,0,0,1,3,0,2,1,0,1,0,0,0,2,5,0,3,0,1,0,0,0,0,3,4,1,0,0,1,0.5,0,0.333333333333333,0.166666666666667,0,0.166666666666667,0,0,0,0.333333333333333,0.833333333333333,0,0.5,0,0.166666666666667,0,0,0,0,0.5,0.166666666666667,0,0,0.166666666666667,兄弟姊妹;分手;生育;結婚,0,1,0,1,0,0,0,0,0,0,0,兄弟姊妹;分手;生育,生育;結婚,70,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,640,2
A2638,2011-12-08,2012-01-12,425810.036492544,697.234537345974,17歲少年 輟學顧癌爸,記者6,261.228265238234,610.566875691955,1,10000,100,1000,1,864,http://www.appledaily.com.tw/appledaily/article/headline/20111208/33872073,http://www.appledaily.com.tw/charity/projdetail/proj/A2638,657,405,252,0,0,0,0,2,5,3.5,3,5.5,5,5,5,5.5,3,4,6,4.33,5.67,3.67,4.33,4,4.33,4.33,4.33,4.33,3.33,0,0,0,0,0,1,0,0,8,Thu,0,0,0,1,0,0,864,2.93651374247889,1,Dec,0,0,1,0,0,0,0,0,0,0,0,0,1437,763,501290,300,656.998689384011,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0.5,0,0.5,0.5,0,0.5,0,0.5,0.5,0,0.5,0,0.5,0,0,0,0,0,0,1,0.5,0,0.5,0,生育,0,1,0,0,0,0,0,0,0,0,0,,生育,46,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,641,2
A1560,2008-04-22,2008-05-29,451808.645650787,697.234190048622,喪偶無子女 婦重病沒錢醫,記者2,281.405803777307,622.431324874205,2,10000,100,500,1,903,http://www.appledaily.com.tw/appledaily/article/headline/20080422/30474020,http://www.appledaily.com.tw/charity/projdetail/proj/A1560,464,274,190,0,0,0,0,5,4.6,2.4,2.2,4,3.8,5,5.2,5.4,2,4.5,3,4,3.5,3,3,3,5,4.5,5.5,3.5,2,0,1,0,0,0,0,0,0,22,Tue,0,0,0,0,1,0,903,2.95568775031351,1,Apr,1,0,0,0,0,0,0,0,0,0,0,0,112,560,294303,200.5,525.541071428571,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80,48,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,1,5,0,4,0,1,0,0,0,0,4,1,0,0,0,0,0.8,0,0.6,0,0,0,0,0,0,0.2,1,0,0.8,0,0.2,0,0,0,0,0.8,0,0,0,0,兄弟姊妹;生育;結婚,0,0,0,0,1,1,0,0,0,0,0,兄弟姊妹;生育;結婚,兄弟姊妹;生育,51,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,642,2
A2341,2010-12-08,2011-01-11,471382.977883305,697.155196392364,跛孫拼復健 貧嬤心好痛,記者5,294.196040005601,675.767888515215,1,10000,100,1000,2,881,http://www.appledaily.com.tw/appledaily/article/headline/20101208/33018145,http://www.appledaily.com.tw/charity/projdetail/proj/A2341,613,383,230,0,0,0,0,2,5,2,2,3.5,5.5,5.5,5.5,5,6,4,3.33,5,3.5,3.83,4.83,4.83,4.67,4.83,4.5,4.33,3.33,0,0,0,0,1,0,0,0,8,Wed,0,0,0,0,0,1,881,2.94497590841205,2,Dec,0,0,1,0,0,0,0,0,0,0,0,0,1072,707,482682,300,682.718528995757,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,1,1,5,0,3,2,0,2,0,0,0,0,5,0,3,0,0,0,0,0,0,3,4,2,0,0,0,0.714285714285714,0,0.428571428571429,0.285714285714286,0,0.285714285714286,0,0,0,0,0.714285714285714,0,0.428571428571429,0,0,0,0,0,0,0.428571428571429,0.285714285714286,0,0,0,生育;結婚;隔代撫養,0,1,0,1,0,0,0,0,0,1,0,生育;結婚,生育;結婚;隔代撫養,55,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,643,2
A1572,2008-04-30,2008-06-03,444817.940086058,697.008531768153,癌嬤苦撐 顧公婆么女3孫,記者5,330.183222412543,610.675536548833,1,10000,100,500,2,836,http://www.appledaily.com.tw/appledaily/article/headline/20080430/30499922,http://www.appledaily.com.tw/charity/projdetail/proj/A1572,463,288,175,0,0,0,0,5,3.2,2,1.8,4.4,4.4,4.6,5.4,5.4,4,3.75,2,3.5,1.75,2.25,4.25,5,4.5,4.25,4,3.25,4.5,0,0,0,0,1,0,0,0,30,Wed,0,0,0,0,0,1,836,2.92220627743902,2,Apr,1,0,0,0,0,0,0,0,0,0,0,0,120,561,288719,250,514.650623885918,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80,8,0,0,0,0,0,0,0,1,7,0,2,4,0,4,0,3,3,2,9,0,3,0,1,0,0,0,0,6,7,4,0,3,0,0.538461538461538,0,0.153846153846154,0.307692307692308,0,0.307692307692308,0,0.230769230769231,0.230769230769231,0.153846153846154,0.692307692307692,0,0.230769230769231,0,0.0769230769230769,0,0,0,0,0.461538461538462,0.307692307692308,0,0.230769230769231,0,生育;結婚,0,1,0,1,0,0,0,0,0,0,0,生育;結婚,生育;結婚,53,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,644,2
A2084,2010-01-28,2010-03-15,437227.171298919,696.262283900765,妻殘兒洗腎 翁愁3孫待哺,記者1,322.557358572597,624.754106821692,1,15000,100,1000,2,934,http://www.appledaily.com.tw/appledaily/article/headline/20100128/32262348,http://www.appledaily.com.tw/charity/projdetail/proj/A2084,557,340,217,0,0,0,0,3,3.33,2,2,2.33,3.33,3.67,4,4,4,5.25,4.5,5.75,4.25,4,5.25,5.25,5.25,5.75,5.75,5.25,4.5,1,0,0,0,0,0,0,0,28,Thu,0,0,0,1,0,0,934,2.97034687623009,2,Jan,0,0,0,0,1,0,0,0,0,0,0,0,758,658,393313,300,597.740121580547,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,5,0,0,0,0,0,0,1,1,2,0,1,1,0,3,0,0,0,2,4,0,2,0,1,0,2,0,0,2,6,3,0,0,0,0.285714285714286,0,0.142857142857143,0.142857142857143,0,0.428571428571429,0,0,0,0.285714285714286,0.571428571428571,0,0.285714285714286,0,0.142857142857143,0,0.285714285714286,0,0,0.285714285714286,0.428571428571429,0,0,0,生育;結婚,0,1,0,1,0,0,0,0,0,0,0,生育;結婚,生育;結婚,64,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,645,2
A2155,2010-05-02,2010-06-08,453761.380913353,695.860799105256,子幼母病 罕病婦踉蹌上工,記者3,314.067027536617,651.334326282302,1,10000,100,891,2,779,http://www.appledaily.com.tw/appledaily/article/headline/20100502/32481096,http://www.appledaily.com.tw/charity/projdetail/proj/A2155,568,345,223,0,1,1,2,2,2.5,2,2,5,5,5,5,5.5,4,2.5,2.75,3.75,3,3,3.25,4,3.75,4.25,3.75,2.25,3.75,0,0,1,0,0,0,0,0,2,Sun,0,0,1,0,0,0,779,2.89153745767256,2,May,0,0,0,0,0,0,0,0,1,0,0,0,852,672,426376,300,634.488095238095,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,生育,0,1,0,0,1,0,0,0,0,0,0,,生育,41,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,646,2
A2681,2012-02-08,2012-03-15,411797.068365894,695.735685672341,母抗癌 心繫病夫雙兒,記者4,255.628259661311,593.008358147196,1,10000,100,1000,1,773,http://www.appledaily.com.tw/appledaily/article/headline/20120208/34008099,http://www.appledaily.com.tw/charity/projdetail/proj/A2681,664,406,258,1,1,1,3,3,4,3,3.33,3.67,4,4,4,3.67,3,2.67,2.33,4,2.33,2.67,4.33,4.33,4.67,4.67,4,3.33,4.33,0,0,0,1,0,0,0,0,8,Wed,0,0,0,0,0,1,773,2.88817949391832,1,Feb,0,0,0,1,0,0,0,0,0,0,0,0,1499,771,498179,300,646.146562905318,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56,11,0,0,0,0,0,0,1,1,2,0,1,2,0,2,0,2,2,0,2,0,1,0,0,0,0,0,0,3,4,2,0,2,2,0.5,0,0.25,0.5,0,0.5,0,0.5,0.5,0,0.5,0,0.25,0,0,0,0,0,0,0.75,0.5,0,0.5,0.5,兄弟姊妹;生育;結婚,0,0,0,1,1,0,1,0,0,0,0,兄弟姊妹,生育;結婚,46,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,647,2
